72741,291103009020,독립로,Dongnip-ro,4,광주광역시,Gwangju,동구,Dong-gu,수기동,Sugi-dong,1,104.0,0,,,,
72742,291103009020,독립로,Dongnip-ro,5,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72743,291103009021,무등로,Mudeung-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72744,291103009021,무등로,Mudeung-ro,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72745,291103009021,무등로,Mudeung-ro,2,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72746,291103009024,중흥로,Jungheung-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72747,291103009024,중흥로,Jungheung-ro,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72748,291103009025,천변우로,Cheonbyeonu-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72749,291103009025,천변우로,Cheonbyeonu-ro,1,광주광역시,Gwangju,동구,Dong-gu,수기동,Sugi-dong,1,104.0,0,,,,
72750,291103009025,천변우로,Cheonbyeonu-ro,2,광주광역시,Gwangju,동구,Dong-gu,금동,Geum-dong,1,114.0,0,,,,
72751,291103009025,천변우로,Cheonbyeonu-ro,3,광주광역시,Gwangju,동구,Dong-gu,호남동,Honam-dong,1,115.0,0,,,,
72752,291103009025,천변우로,Cheonbyeonu-ro,4,광주광역시,Gwangju,동구,Dong-gu,불로동,Bullo-dong,1,116.0,0,,,,
72753,291103009025,천변우로,Cheonbyeonu-ro,5,광주광역시,Gwangju,동구,Dong-gu,학동,Hak-dong,1,122.0,0,,,,
72754,291103009028,중가로,Jungga-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72755,291103009028,중가로,Jungga-ro,1,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72756,291103159001,갈마로,Galma-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72757,291103159001,갈마로,Galma-ro,1,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72758,291103159002,계림로,Gyerim-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72759,291103159002,계림로,Gyerim-ro,1,광주광역시,Gwangju,동구,Dong-gu,동명동,Dongmyeong-dong,1,108.0,0,,,,
72760,291103159002,계림로,Gyerim-ro,2,광주광역시,Gwangju,동구,Dong-gu,계림동,Gyerim-dong,1,109.0,0,,,,
72761,291103159002,계림로,Gyerim-ro,3,광주광역시,Gwangju,동구,Dong-gu,산수동,Sansu-dong,1,110.0,0,,,,
72762,291103159003,남문로,Nammun-ro,0,광주광역시,Gwangju,동구,Dong-gu,,,2,,0,,,,
72763,291103159003,남문로,Nammun-ro,1,광주광역시,Gwangju,동구,Dong-gu,소태동,Sotae-dong,1,119.0,0,,,,
72764,291103159003,남문로,Nammun-ro,2,광주광역시,Gwangju,동구,Dong-gu,학동,Hak-dong,1,122.0,0,,,,
